 1.200000e+00 	 1.459224e-05 	 3.286850e-05 	 4.625663e-05 	 7.788721e-05 	 -6.305376e-05 	 -8.493601e-05 	 8.154089e-06 	 6.926986e-05 	 -6.738891e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.220000e+00 	 1.481504e-05 	 3.207377e-05 	 4.598880e-05 	 7.871857e-05 	 -6.309442e-05 	 -8.363678e-05 	 8.445934e-06 	 7.019499e-05 	 -6.864999e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.240000e+00 	 1.503534e-05 	 3.131266e-05 	 4.572520e-05 	 7.952121e-05 	 -6.313135e-05 	 -8.235675e-05 	 8.742235e-06 	 7.111477e-05 	 -6.991188e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.260000e+00 	 1.525315e-05 	 3.058373e-05 	 4.546564e-05 	 8.029624e-05 	 -6.316468e-05 	 -8.109584e-05 	 9.042942e-06 	 7.202927e-05 	 -7.117450e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.280000e+00 	 1.546846e-05 	 2.988558e-05 	 4.520997e-05 	 8.104470e-05 	 -6.319453e-05 	 -7.985396e-05 	 9.348005e-06 	 7.293859e-05 	 -7.243780e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.300000e+00 	 1.568127e-05 	 2.921688e-05 	 4.495800e-05 	 8.176762e-05 	 -6.322103e-05 	 -7.863100e-05 	 9.657374e-06 	 7.384278e-05 	 -7.370169e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.320000e+00 	 1.589159e-05 	 2.857635e-05 	 4.470958e-05 	 8.246595e-05 	 -6.324430e-05 	 -7.742684e-05 	 9.970999e-06 	 7.474194e-05 	 -7.496611e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.340000e+00 	 1.609943e-05 	 2.796277e-05 	 4.446457e-05 	 8.314063e-05 	 -6.326444e-05 	 -7.624136e-05 	 1.028883e-05 	 7.563614e-05 	 -7.623100e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.360000e+00 	 1.630479e-05 	 2.737496e-05 	 4.422281e-05 	 8.379253e-05 	 -6.328158e-05 	 -7.507441e-05 	 1.061082e-05 	 7.652543e-05 	 -7.749628e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.380000e+00 	 1.650769e-05 	 2.681179e-05 	 4.398418e-05 	 8.442252e-05 	 -6.329580e-05 	 -7.392584e-05 	 1.093692e-05 	 7.740988e-05 	 -7.876192e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.400000e+00 	 1.670812e-05 	 2.627219e-05 	 4.374854e-05 	 8.503140e-05 	 -6.330723e-05 	 -7.279548e-05 	 1.126707e-05 	 7.828957e-05 	 -8.002783e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.420000e+00 	 1.690612e-05 	 2.575513e-05 	 4.351576e-05 	 8.561997e-05 	 -6.331594e-05 	 -7.168316e-05 	 1.160123e-05 	 7.916454e-05 	 -8.129398e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.440000e+00 	 1.710167e-05 	 2.525960e-05 	 4.328574e-05 	 8.618896e-05 	 -6.332205e-05 	 -7.058870e-05 	 1.193935e-05 	 8.003485e-05 	 -8.256030e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.460000e+00 	 1.729481e-05 	 2.478466e-05 	 4.305836e-05 	 8.673911e-05 	 -6.332563e-05 	 -6.951193e-05 	 1.228139e-05 	 8.090057e-05 	 -8.382674e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.480000e+00 	 1.748555e-05 	 2.432941e-05 	 4.283351e-05 	 8.727110e-05 	 -6.332678e-05 	 -6.845263e-05 	 1.262728e-05 	 8.176174e-05 	 -8.509325e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.500000e+00 	 1.767390e-05 	 2.389296e-05 	 4.261110e-05 	 8.778560e-05 	 -6.332559e-05 	 -6.741062e-05 	 1.297699e-05 	 8.261841e-05 	 -8.635978e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.520000e+00 	 1.785987e-05 	 2.347450e-05 	 4.239103e-05 	 8.828323e-05 	 -6.332213e-05 	 -6.638568e-05 	 1.333047e-05 	 8.347063e-05 	 -8.762630e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.540000e+00 	 1.804349e-05 	 2.307321e-05 	 4.217321e-05 	 8.876462e-05 	 -6.331648e-05 	 -6.537762e-05 	 1.368767e-05 	 8.431845e-05 	 -8.889274e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.560000e+00 	 1.822477e-05 	 2.268834e-05 	 4.195756e-05 	 8.923035e-05 	 -6.330872e-05 	 -6.438622e-05 	 1.404854e-05 	 8.516191e-05 	 -9.015907e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
